split,lexical_weight,semantic_weight,behavioral_weight,impressions,hit_at_5,hit_at_10,mrr,mean_candidates,runtime_seconds
train,0.6,0.2,0.2,232887,0.601424725295959,0.8678672489232976,0.3246621213675279,11.103011331675877,517.9732410999713
train,0.6,0.3,0.1,232887,0.5897237716145598,0.8619673919110985,0.31807463325916185,11.103011331675877,517.9732410999713
train,0.6,0.4,-0.0,232887,0.5797146255480126,0.8565441609020684,0.3115557324847616,11.103011331675877,517.9732410999713
train,0.7,0.0,0.3,232887,0.609639009476699,0.8719550683378634,0.3293635306878908,11.103011331675877,517.9732410999713
train,0.7,0.1,0.2,232887,0.5988183110263776,0.8663085530750965,0.32284708165514253,11.103011331675877,517.9732410999713
train,0.7,0.2,0.1,232887,0.5881178425588376,0.8606663317402861,0.31681003054466356,11.103011331675877,517.9732410999713
train,0.7,0.3,-0.0,232887,0.5784951500083731,0.855693963166686,0.31078817349174415,11.103011331675877,517.9732410999713
train,0.8,0.0,0.2,232887,0.596911807013702,0.8652522467978032,0.3216431128137224,11.103011331675877,517.9732410999713
train,0.8,0.1,0.1,232887,0.5871645905524997,0.8597345493737306,0.3155957255761454,11.103011331675877,517.9732410999713
train,0.8,0.2,-0.0,232887,0.5780356997170302,0.8547836504399129,0.3102457719466906,11.103011331675877,517.9732410999713
train,0.9,0.0,0.1,232887,0.5861984567622924,0.859008875549086,0.315082672656259,11.103011331675877,517.9732410999713
train,0.9,0.1,-0.0,232887,0.5774388437310799,0.8540708583991378,0.30965192577433065,11.103011331675877,517.9732410999713
train,1.0,0.0,0.0,232887,0.5777480065439462,0.8538432802174445,0.3094895975373255,11.103011331675877,517.9732410999713
validation,0.0,0.0,1.0,244647,0.6324091446042666,0.86886820602746,0.33934434362731664,11.972114924769157,545.533905099961
validation,0.0,0.1,0.9,244647,0.6394151573491602,0.8702089132505202,0.3543232747702952,11.972114924769157,545.533905099961
validation,0.0,0.2,0.8,244647,0.6377351857983135,0.8698246861804968,0.35374871338655184,11.972114924769157,545.533905099961
validation,0.0,0.3,0.7,244647,0.6357323000077663,0.8686515673603191,0.3527812404927329,11.972114924769157,545.533905099961
validation,0.0,0.4,0.6,244647,0.6318818542634899,0.8681488021516716,0.3507844730963016,11.972114924769157,545.533905099961
validation,0.0,0.5,0.5,244647,0.6248594914305101,0.8655368755799172,0.3461248921392206,11.972114924769157,545.533905099961
validation,0.0,0.6,0.4,244647,0.6143177721369973,0.8604356480970541,0.3404160024167002,11.972114924769157,545.533905099961
validation,0.0,0.7,0.3,244647,0.6040335667308407,0.8551995323874807,0.3343016516460634,11.972114924769157,545.533905099961
validation,0.0,0.8,0.2,244647,0.5935368101795648,0.8498530535833262,0.3270358114249749,11.972114924769157,545.533905099961
validation,0.0,0.9,0.1,244647,0.5820508732990799,0.8452014535228308,0.31846051660381164,11.972114924769157,545.533905099961
validation,0.0,1.0,0.0,244647,0.572285783189657,0.8408155423937347,0.3101115985426903,11.972114924769157,545.533905099961
validation,0.1,0.0,0.9,244647,0.6329773101652585,0.8673517353574742,0.3473408886464556,11.972114924769157,545.533905099961
validation,0.1,0.1,0.8,244647,0.6334432876757123,0.8677359624274976,0.3485705348347348,11.972114924769157,545.533905099961
validation,0.1,0.2,0.7,244647,0.6323437442519222,0.8676909996852608,0.349302012897343,11.972114924769157,545.533905099961
validation,0.1,0.3,0.6,244647,0.6296664173278234,0.8672291096968285,0.34809796602352944,11.972114924769157,545.533905099961
validation,0.1,0.4,0.5,244647,0.6237108977424616,0.8653774622210777,0.3447337513917937,11.972114924769157,545.533905099961
validation,0.1,0.5,0.4,244647,0.61327954154353,0.8610978266645412,0.33877481528642134,11.972114924769157,545.533905099961
validation,0.1,0.6,0.3,244647,0.6018508299713464,0.8551463946012009,0.33224416470250706,11.972114924769157,545.533905099961
validation,0.1,0.7,0.2,244647,0.5914358238605011,0.8496078022620347,0.32471692359972626,11.972114924769157,545.533905099961
validation,0.1,0.8,0.1,244647,0.5793081460226367,0.8445229248672578,0.3156746289059548,11.972114924769157,545.533905099961
validation,0.1,0.9,0.0,244647,0.5689135775218989,0.8396465110955785,0.3072881148177964,11.972114924769157,545.533905099961
validation,0.2,0.0,0.8,244647,0.6305861097826665,0.8660519033546293,0.3455864139126473,11.972114924769157,545.533905099961
validation,0.2,0.1,0.7,244647,0.629204527339391,0.8662971546759208,0.3455923885929915,11.972114924769157,545.533905099961
validation,0.2,0.2,0.6,244647,0.6271280661524564,0.8660559908766509,0.34457054086733696,11.972114924769157,545.533905099961
validation,0.2,0.3,0.5,244647,0.621229771875396,0.8644209820680409,0.3422832423188723,11.972114924769157,545.533905099961
validation,0.2,0.4,0.4,244647,0.6106921401039048,0.8611714020609286,0.33684088926302025,11.972114924769157,545.533905099961
validation,0.2,0.5,0.3,244647,0.5989200766819132,0.8551218694690718,0.32981806516356144,11.972114924769157,545.533905099961
validation,0.2,0.6,0.2,244647,0.5880104804064632,0.8488189105118804,0.3216241628205024,11.972114924769157,545.533905099961
validation,0.2,0.7,0.1,244647,0.5758501023924266,0.8434152063994245,0.31261999476751706,11.972114924769157,545.533905099961
validation,0.2,0.8,0.0,244647,0.5655781595523346,0.83825675360826,0.30428633812368694,11.972114924769157,545.533905099961
validation,0.3,0.0,0.7,244647,0.626236986351764,0.8648379093142364,0.3429911011118805,11.972114924769157,545.533905099961
validation,0.3,0.1,0.6,244647,0.623784473138849,0.8645967455149665,0.34155607718062386,11.972114924769157,545.533905099961
validation,0.3,0.2,0.5,244647,0.6181273426610586,0.8633132636002077,0.3390324371277788,11.972114924769157,545.533905099961
validation,0.3,0.3,0.4,244647,0.6080802135321504,0.8602884973042793,0.33372715734230946,11.972114924769157,545.533905099961
validation,0.3,0.4,0.3,244647,0.5963122376321802,0.8549665436322538,0.32686803876944437,11.972114924769157,545.533905099961
validation,0.3,0.5,0.2,244647,0.584029233957498,0.8482425699068453,0.31836841600507365,11.972114924769157,545.533905099961
validation,0.3,0.6,0.1,244647,0.5728416861845843,0.8422257374911607,0.30945658427162265,11.972114924769157,545.533905099961
validation,0.3,0.7,-0.0,244647,0.5617604139842304,0.8373738488516107,0.3013093893525769,11.972114924769157,545.533905099961
validation,0.4,0.0,0.6,244647,0.6197787015577546,0.8626878727309143,0.3388437433948725,11.972114924769157,545.533905099961
validation,0.4,0.1,0.5,244647,0.6143136846149758,0.8614984038226506,0.33588507798479217,11.972114924769157,545.533905099961
validation,0.4,0.2,0.4,244647,0.6040131291207331,0.8590377155656926,0.3304655925581648,11.972114924769157,545.533905099961
validation,0.4,0.3,0.3,244647,0.5925598924164204,0.8540632012654968,0.3232539744987469,11.972114924769157,545.533905099961
validation,0.4,0.4,0.2,244647,0.5800520750305542,0.8473882778043467,0.3150944829273901,11.972114924769157,545.533905099961
validation,0.4,0.5,0.1,244647,0.5680960731175939,0.841457283351114,0.3063471915425033,11.972114924769157,545.533905099961
validation,0.4,0.6,-0.0,244647,0.5585067464550966,0.8363724059563371,0.2986558001099302,11.972114924769157,545.533905099961
validation,0.5,0.0,0.5,244647,0.6096620845544806,0.8594055925476298,0.3320130534739874,11.972114924769157,545.533905099961
validation,0.5,0.1,0.4,244647,0.5995781677273786,0.8568304536740692,0.3266654600554516,11.972114924769157,545.533905099961
validation,0.5,0.2,0.3,244647,0.5882598192497762,0.8525876058157263,0.3201989031369318,11.972114924769157,545.533905099961
validation,0.5,0.3,0.2,244647,0.5762384169844715,0.8464317976513098,0.3121997589423376,11.972114924769157,545.533905099961
validation,0.5,0.4,0.1,244647,0.5647361300159005,0.8399081125049561,0.303553818293953,11.972114924769157,545.533905099961
validation,0.5,0.5,0.0,244647,0.5550814030010587,0.8349335982047603,0.2963188161176631,11.972114924769157,545.533905099961
validation,0.6,0.0,0.4,244647,0.5958339975556618,0.8546763295687255,0.3241327857966916,11.972114924769157,545.533905099961
validation,0.6,0.1,0.3,244647,0.5851941777336326,0.8501310050807899,0.31772674109650406,11.972114924769157,545.533905099961
validation,0.6,0.2,0.2,244647,0.5727681107881969,0.8448335765408936,0.31000446325054615,11.972114924769157,545.533905099961
validation,0.6,0.3,0.1,244647,0.5618380769026393,0.8388412692573382,0.30230780986214384,11.972114924769157,545.533905099961
validation,0.6,0.4,-0.0,244647,0.5525798395238855,0.834050693448111,0.2952537050542685,11.972114924769157,545.533905099961
